ID,Label
5795,9
5796,9
5797,3
5798,8
5799,3
5800,2
5801,2
5802,2
5803,9
5804,1
5805,9
5806,9
5807,3
5808,8
5809,9
5810,2
5811,3
5812,1
5813,3
5814,2
5815,9
5816,3
5817,1
5818,2
5819,3
5820,8
5821,9
5822,0
5823,2
5824,9
5825,8
5826,3
5827,9
5828,3
5829,9
5830,2
5831,9
5832,0
5833,6
5834,3
5835,9
5836,8
5837,2
5838,1
5839,3
5840,9
5841,8
5842,2
5843,3
5844,9
5845,2
5846,9
5847,3
5848,2
5849,3
5850,2
5851,9
5852,9
5853,3
5854,3
5855,1
5856,9
5857,7
5858,9
5859,3
5860,8
5861,8
5862,2
5863,0
5864,0
5865,2
5866,9
5867,7
5868,2
5869,0
5870,3
5871,3
5872,3
5873,3
5874,0
5875,1
5876,2
5877,0
5878,9
5879,3
5880,2
5881,9
5882,9
5883,7
5884,9
5885,9
5886,3
5887,9
5888,7
5889,2
5890,0
5891,1
5892,3
5893,3
5894,8
5895,7
5896,9
5897,9
5898,4
5899,2
5900,8
5901,3
5902,9
5903,9
5904,3
5905,3
5906,9
5907,0
5908,0
5909,2
5910,9
5911,3
5912,0
5913,1
5914,8
5915,9
5916,9
5917,2
5918,9
5919,0
5920,8
5921,9
5922,3
5923,7
5924,2
5925,5
5926,9
5927,0
5928,3
5929,7
5930,7
5931,7
5932,3
5933,9
5934,1
5935,2
5936,0
5937,9
5938,3
5939,0
5940,9
5941,3
5942,9
5943,3
5944,0
5945,9
5946,9
5947,9
5948,2
5949,1
5950,1
5951,7
5952,0
5953,0
5954,9
5955,3
5956,3
5957,2
5958,0
5959,9
5960,1
5961,9
5962,8
5963,3
5964,8
5965,9
5966,9
5967,0
5968,3
5969,2
5970,2
5971,7
5972,1
5973,7
5974,7
5975,3
5976,2
5977,9
5978,1
5979,9
5980,0
5981,3
5982,3
5983,7
5984,3
5985,1
5986,7
5987,2
5988,9
5989,3
5990,3
5991,9
5992,9
5993,0
5994,8
5995,9
5996,9
5997,3
5998,3
5999,9
6000,2
6001,2
6002,8
6003,6
6004,9
6005,3
6006,3
6007,2
6008,3
6009,1
6010,7
6011,8
6012,6
6013,2
6014,9
6015,6
6016,9
6017,6
6018,2
6019,9
6020,3
6021,9
6022,0
6023,0
6024,3
6025,6
6026,0
6027,3
6028,3
6029,2
6030,8
6031,2
6032,2
6033,3
6034,3
6035,0
6036,2
6037,6
6038,0
6039,3
6040,3
6041,9
6042,8
6043,9
6044,6
6045,3
6046,3
6047,2
6048,2
6049,1
6050,9
6051,3
6052,9
6053,3
6054,1
6055,2
6056,9
6057,2
6058,2
6059,9
6060,7
6061,2
6062,2
6063,9
6064,2
6065,6
6066,2
6067,2
6068,3
6069,2
6070,3
6071,9
6072,8
6073,6
6074,3
6075,2
6076,2
6077,2
6078,2
6079,7
6080,8
6081,2
6082,2
6083,2
6084,3
6085,6
6086,9
6087,2
6088,3
6089,3
6090,8
6091,1
6092,2
6093,9
6094,9
6095,2
6096,1
6097,3
6098,6
6099,3
6100,3
6101,2
6102,3
6103,6
6104,1
6105,6
6106,2
6107,0
6108,3
6109,9
6110,9
6111,3
6112,0
6113,0
6114,9
6115,9
6116,2
6117,9
6118,6
6119,6
6120,2
6121,2
6122,2
6123,2
6124,6
6125,3
6126,6
6127,2
6128,2
6129,0
6130,3
6131,1
6132,8
6133,2
6134,9
6135,2
6136,2
6137,3
6138,3
6139,6
6140,9
6141,9
6142,3
6143,2
6144,1
6145,2
6146,2
6147,6
6148,2
6149,6
6150,9
6151,6
6152,2
6153,2
6154,6
6155,0
6156,9
6157,2
6158,9
6159,2
6160,2
6161,2
6162,9
6163,8
6164,2
6165,0
6166,0
6167,2
6168,2
6169,1
6170,2
6171,8
6172,9
6173,9
6174,9
6175,2
6176,0
6177,6
6178,2
6179,2
6180,2
6181,0
6182,1
6183,2
6184,2
6185,2
6186,3
6187,2
6188,1
6189,2
6190,6
6191,9
6192,0
6193,1
6194,2
6195,2
6196,2
6197,3
6198,9
6199,8
6200,2
6201,2
6202,2
6203,9
6204,2
6205,2
6206,8
6207,1
6208,9
6209,6
6210,3
6211,2
6212,3
6213,6
6214,3
6215,0
6216,6
6217,3
6218,0
6219,0
6220,2
6221,1
6222,2
6223,2
6224,6
6225,1
6226,3
6227,2
6228,2
6229,7
6230,2
6231,2
6232,2
6233,0
6234,3
6235,3
6236,9
6237,9
6238,2
6239,6
6240,3
6241,8
6242,8
6243,0
6244,1
6245,9
6246,8
6247,1
6248,3
6249,1
6250,2
6251,0
6252,3
6253,0
6254,6
6255,6
6256,3
6257,9
6258,6
6259,6
6260,3
6261,8
6262,9
6263,6
6264,6
6265,0
6266,2
6267,1
6268,6
6269,3
6270,8
6271,2
6272,9
6273,6
6274,0
6275,8
6276,2
6277,9
6278,3
6279,2
6280,2
6281,2
6282,1
6283,6
6284,2
6285,9
6286,9
6287,3
6288,9
6289,2
6290,3
6291,0
6292,0
6293,9
6294,8
6295,2
6296,1
6297,1
6298,6
6299,9
6300,3
6301,7
6302,7
6303,3
6304,2
6305,3
6306,1
6307,1
6308,6
6309,3
6310,3
6311,6
6312,3
6313,9
6314,2
6315,6
6316,2
6317,8
6318,2
6319,9
6320,3
6321,6
6322,9
6323,9
6324,9
6325,9
6326,3
6327,2
6328,9
6329,0
6330,3
6331,6
6332,0
6333,9
6334,3
6335,6
6336,1
6337,6
6338,3
6339,6
6340,6
6341,3
6342,0
6343,9
6344,3
6345,6
6346,2
6347,3
6348,0
6349,6
6350,0
6351,8
6352,3
6353,6
6354,2
6355,1
6356,3
6357,2
6358,6
6359,0
6360,2
6361,2
6362,9
6363,2
6364,9
6365,2
6366,1
6367,3
6368,0
6369,6
6370,6
6371,6
6372,0
6373,9
6374,8
6375,1
6376,1
6377,2
6378,0
6379,2
6380,0
6381,6
6382,9
6383,9
6384,2
6385,6
6386,9
6387,2
6388,2
6389,2
6390,5
6391,6
6392,6
6393,8
6394,1
6395,2
6396,2
6397,6
6398,2
6399,1
6400,0
6401,2
6402,0
6403,3
6404,2
6405,3
6406,0
6407,2
6408,2
6409,2
6410,3
6411,3
6412,6
6413,9
6414,2
6415,3
6416,0
6417,0
6418,2
6419,3
6420,6
6421,6
6422,6
6423,9
6424,0
6425,9
6426,3
6427,2
6428,7
6429,2
6430,2
6431,9
6432,9
6433,0
6434,3
6435,1
6436,3
6437,3
6438,7
6439,9
6440,2
6441,2
6442,1
6443,6
6444,1
6445,6
6446,6
6447,0
6448,6
6449,0
6450,2
6451,2
6452,0
6453,0
6454,3
6455,2
6456,6
6457,0
6458,2
6459,2
6460,6
6461,2
6462,6
6463,8
6464,3
6465,9
6466,3
6467,3
6468,2
6469,6
6470,2
6471,6
6472,3
6473,0
6474,6
6475,2
6476,6
6477,2
6478,1
6479,2
6480,2
6481,9
6482,3
6483,2
6484,2
6485,8
6486,6
6487,2
6488,2
6489,6
6490,0
6491,2
6492,9
6493,0
6494,2
6495,7
6496,2
6497,0
6498,6
6499,6
6500,1
6501,3
6502,3
6503,1
6504,6
6505,9
6506,2
6507,6
6508,6
6509,8
6510,9
6511,0
6512,9
6513,1
6514,3
6515,2
6516,1
6517,8
6518,6
6519,9
6520,2
6521,1
6522,6
6523,9
6524,2
6525,2
6526,0
6527,3
6528,2
6529,6
6530,1
6531,1
6532,2
6533,7
6534,2
6535,2
6536,6
6537,9
6538,2
6539,2
6540,1
6541,2
6542,2
6543,2
6544,0
6545,2
6546,2
6547,3
6548,2
6549,6
6550,3
6551,3
6552,2
6553,6
6554,9
6555,3
6556,1
6557,6
6558,6
6559,2
6560,2
6561,6
6562,9
6563,2
6564,7
6565,3
6566,3
6567,0
6568,3
6569,6
6570,2
6571,9
6572,3
6573,2
6574,9
6575,9
6576,6
6577,8
6578,6
6579,2
6580,9
6581,9
6582,6
6583,6
6584,2
6585,3
6586,3
6587,2
6588,1
6589,2
6590,9
6591,1
6592,2
6593,8
6594,2
6595,3
6596,6
6597,6
6598,2
6599,3
6600,1
6601,0
6602,3
6603,0
6604,9
6605,6
6606,3
6607,6
6608,1
6609,2
6610,0
6611,2
6612,9
6613,0
6614,2
6615,9
6616,6
6617,6
6618,9
6619,6
6620,2
6621,6
6622,6
6623,0
6624,9
6625,9
6626,6
6627,6
6628,2
6629,1
6630,6
6631,9
6632,3
6633,2
6634,2
6635,3
6636,2
6637,6
6638,2
6639,6
6640,6
6641,6
6642,9
6643,3
6644,6
6645,3
6646,6
6647,6
6648,6
6649,1
6650,3
6651,3
6652,9
6653,1
6654,1
6655,6
6656,2
6657,3
6658,9
6659,6
6660,9
6661,6
6662,3
6663,3
6664,9
6665,6
6666,2
6667,2
6668,9
6669,9
6670,2
6671,2
6672,3
6673,2
6674,2
6675,0
6676,9
6677,2
6678,6
6679,2
6680,0
6681,2
6682,3
6683,1
6684,3
6685,2
6686,0
6687,2
6688,2
6689,2
6690,9
6691,3
6692,2
6693,2
6694,2
6695,9
6696,9
6697,3
6698,2
6699,1
6700,7
6701,2
6702,9
6703,7
6704,9
6705,2
6706,6
6707,3
6708,8
6709,6
6710,0
6711,2
6712,0
6713,0
6714,9
6715,6
6716,6
6717,8
6718,2
6719,0
6720,8
6721,2
6722,9
6723,3
6724,3
6725,9
6726,6
6727,9
6728,6
6729,2
6730,9
6731,2
6732,3
6733,9
6734,6
6735,2
6736,6
6737,9
6738,9
6739,6
6740,6
6741,1
6742,1
6743,3
6744,0
6745,0
6746,3
6747,3
6748,2
6749,2
6750,9
6751,2
6752,4
6753,2
6754,1
6755,9
6756,2
6757,6
6758,2
6759,0
6760,8
6761,2
6762,2
6763,2
6764,6
6765,2
6766,4
6767,1
6768,2
6769,6
6770,6
6771,0
6772,9
6773,6
6774,8
6775,1
6776,3
6777,9
6778,9
6779,0
6780,2
6781,3
6782,6
6783,2
6784,0
6785,6
6786,6
6787,6
6788,0
6789,6
6790,0
6791,6
6792,3
6793,6
6794,2
6795,4
6796,0
6797,0
6798,6
6799,3
6800,9
6801,1
6802,6
6803,6
6804,6
6805,7
6806,9
6807,6
6808,6
6809,3
6810,9
6811,7
6812,1
6813,1
6814,0
6815,2
6816,6
6817,2
6818,0
6819,2
6820,6
6821,0
6822,2
6823,3
6824,1
6825,2
6826,9
6827,0
6828,8
6829,2
6830,0
6831,3
6832,3
6833,2
6834,6
6835,3
6836,3
6837,0
6838,2
6839,0
6840,0
6841,0
6842,9
6843,6
6844,3
6845,0
6846,0
6847,4
6848,3
6849,9
6850,6
6851,3
6852,9
6853,3
6854,8
6855,9
6856,2
6857,0
6858,6
6859,6
6860,1
6861,1
6862,3
6863,2
6864,2
6865,2
6866,1
6867,9
6868,3
6869,3
6870,2
6871,9
6872,2
6873,6
6874,8
6875,9
6876,3
6877,3
6878,3
6879,2
6880,6
6881,3
6882,2
6883,6
6884,7
6885,9
6886,0
6887,2
6888,6
6889,9
6890,3
6891,2
6892,9
6893,6
6894,6
6895,6
6896,9
6897,3
6898,3
6899,9
6900,3
6901,6
6902,2
6903,8
6904,1
6905,7
6906,6
6907,0
6908,1
6909,6
6910,2
6911,2
6912,2
6913,2
6914,0
6915,3
6916,6
6917,6
6918,0
6919,6
6920,2
6921,6
6922,6
6923,3
6924,3
6925,3
6926,3
6927,9
6928,9
6929,9
6930,0
6931,0
6932,6
6933,5
6934,6
6935,6
6936,1
6937,2
6938,6
6939,2
6940,7
6941,8
6942,7
6943,4
6944,7
6945,3
6946,2
6947,2
6948,6
6949,1
6950,6
6951,2
6952,2
6953,2
6954,3
6955,9
6956,6
6957,6
6958,7
6959,3
6960,9
6961,6
6962,6
6963,0
6964,2
6965,8
6966,6
6967,7
6968,2
6969,3
6970,6
6971,2
6972,3
6973,3
6974,6
6975,2
6976,8
6977,9
6978,4
6979,3
6980,0
6981,9
6982,2
6983,8
6984,2
6985,2
6986,3
6987,9
6988,3
6989,0
6990,3
6991,8
6992,2
6993,1
6994,2
6995,9
6996,3
6997,2
6998,6
6999,2
7000,9
7001,9
7002,1
7003,2
7004,9
7005,9
7006,1
7007,9
7008,9
7009,2
7010,1
7011,1
7012,9
7013,0
7014,1
7015,1
7016,1
7017,6
7018,3
7019,9
7020,9
7021,9
7022,2
7023,1
7024,3
7025,9
7026,2
7027,1
7028,9
7029,0
7030,1
7031,9
7032,9
7033,1
7034,0
7035,9
7036,9
7037,1
7038,1
7039,1
7040,1
7041,1
7042,9
7043,1
7044,9
7045,1
7046,1
7047,9
7048,1
7049,8
7050,9
7051,3
7052,0
7053,9
7054,7
7055,0
7056,9
7057,9
7058,9
7059,1
7060,0
7061,9
7062,8
7063,2
7064,9
7065,3
7066,2
7067,1
7068,2
7069,3
7070,1
7071,1
7072,0
7073,9
7074,1
7075,9
7076,1
7077,1
7078,9
7079,3
7080,8
7081,9
7082,8
7083,2
7084,9
7085,1
7086,1
7087,2
7088,9
7089,9
7090,1
7091,1
7092,9
7093,1
7094,9
7095,9
7096,1
7097,1
7098,1
7099,3
7100,0
7101,8
7102,9
7103,9
7104,9
7105,9
7106,1
7107,1
7108,1
7109,1
7110,8
7111,9
7112,8
7113,3
7114,9
7115,9
7116,1
7117,8
7118,1
7119,9
7120,9
7121,8
7122,9
7123,1
7124,1
7125,1
7126,9
7127,1
7128,1
7129,9
7130,1
7131,3
7132,1
7133,9
7134,1
7135,0
7136,3
7137,9
7138,9
7139,1
7140,9
7141,9
7142,0
7143,9
7144,9
7145,1
7146,9
7147,9
7148,1
7149,8
7150,1
7151,1
7152,3
7153,8
7154,0
7155,9
7156,1
7157,0
7158,1
7159,8
7160,1
7161,9
7162,2
7163,9
7164,9
7165,9
7166,0
7167,9
7168,3
7169,0
7170,9
7171,9
7172,1
7173,9
7174,1
7175,2
7176,8
7177,8
7178,9
7179,9
7180,9
7181,3
7182,9
7183,1
7184,1
7185,2
7186,9
7187,9
7188,3
7189,1
7190,1
7191,9
7192,1
7193,0
7194,1
7195,9
7196,1
7197,1
7198,1
7199,2
7200,2
7201,1
7202,9
7203,8
7204,1
7205,1
7206,9
7207,9
7208,1
7209,0
7210,9
7211,0
7212,1
7213,1
7214,0
7215,1
7216,1
7217,3
7218,1
7219,9
7220,9
7221,8
7222,1
7223,1
7224,9
7225,8
7226,8
7227,1
7228,2
7229,9
7230,3
7231,1
7232,1
7233,1
7234,1
7235,2
7236,1
7237,2
7238,9
7239,9
7240,9
7241,1
7242,1
7243,9
7244,9
7245,9
7246,0
7247,1
7248,2
7249,9
7250,9
7251,0
7252,9
7253,9
7254,9
7255,1
7256,9
7257,2
7258,3
7259,1
7260,9
7261,9
7262,9
7263,1
7264,9
7265,1
7266,0
7267,1
7268,1
7269,1
7270,9
7271,1
7272,1
7273,9
7274,1
7275,1
7276,9
7277,8
7278,8
7279,0
7280,9
7281,1
7282,8
7283,9
7284,1
7285,9
7286,8
7287,3
7288,9
7289,1
7290,9
7291,9
7292,1
7293,1
7294,2
7295,1
7296,9
7297,9
7298,9
7299,3
7300,3
7301,1
7302,9
7303,2
7304,2
7305,9
7306,0
7307,9
7308,9
7309,9
7310,8
7311,1
7312,1
7313,9
7314,9
7315,3
7316,1
7317,9
7318,9
7319,1
7320,3
7321,9
7322,8
7323,1
7324,9
7325,9
7326,1
7327,1
7328,1
7329,0
7330,1
7331,9
7332,9
7333,0
7334,1
7335,9
7336,9
7337,9
7338,1
7339,2
7340,9
7341,1
7342,9
7343,9
7344,1
7345,9
7346,9
7347,2
7348,1
7349,1
7350,9
7351,9
7352,9
7353,0
7354,9
7355,8
7356,9
7357,1
7358,1
7359,9
7360,9
7361,1
7362,2
7363,9
7364,9
7365,1
7366,1
7367,9
7368,9
7369,0
7370,9
7371,9
7372,9
7373,8
7374,1
7375,1
7376,9
7377,9
7378,0
7379,9
7380,9
7381,1
7382,1
7383,9
7384,2
7385,9
7386,0
7387,1
7388,1
7389,9
7390,1
7391,9
7392,0
7393,9
7394,9
7395,3
7396,9
7397,1
7398,1
7399,9
7400,9
7401,9
7402,9
7403,1
7404,2
7405,9
7406,9
7407,9
7408,9
7409,1
7410,0
7411,1
7412,7
7413,1
7414,1
7415,0
7416,1
7417,9
7418,9
7419,9
7420,1
7421,1
7422,9
7423,2
7424,1
7425,1
7426,9
7427,9
7428,9
7429,7
7430,0
7431,1
7432,2
7433,9
7434,9
7435,9
7436,9
7437,9
7438,1
7439,9
7440,7
7441,9
7442,8
7443,1
7444,3
7445,6
7446,9
7447,9
7448,9
7449,9
7450,1
7451,9
7452,9
7453,9
7454,9
7455,9
7456,1
7457,9
7458,1
7459,9
7460,9
7461,9
7462,1
7463,2
7464,1
7465,0
7466,9
7467,1
7468,9
7469,2
7470,9
7471,1
7472,1
7473,9
7474,1
7475,8
7476,8
7477,9
7478,9
7479,9
7480,8
7481,1
7482,9
7483,8
7484,1
7485,1
7486,9
7487,9
7488,1
7489,7
7490,1
7491,7
7492,9
7493,1
7494,1
7495,1
7496,9
7497,9
7498,1
7499,3
7500,1
7501,0
7502,0
7503,2
7504,9
7505,9
7506,1
7507,9
7508,9
7509,2
7510,1
7511,9
7512,3
7513,6
7514,9
7515,2
7516,9
7517,2
7518,9
7519,1
7520,1
7521,9
7522,1
7523,1
7524,1
7525,9
7526,0
7527,2
7528,1
7529,1
7530,9
7531,1
7532,9
7533,9
7534,9
7535,2
7536,0
7537,0
7538,1
7539,9
7540,1
7541,1
7542,9
7543,1
7544,3
7545,1
7546,8
7547,9
7548,9
7549,9
7550,9
7551,0
7552,9
7553,9
7554,9
7555,9
7556,2
7557,1
7558,1
7559,9
7560,1
7561,1
7562,0
7563,2
7564,1
7565,9
7566,1
7567,1
7568,9
7569,3
7570,9
7571,9
7572,9
7573,9
7574,8
7575,2
7576,9
7577,0
7578,1
7579,8
7580,9
7581,8
7582,1
7583,1
7584,1
7585,9
7586,9
7587,8
7588,1
7589,1
7590,8
7591,2
7592,3
7593,9
7594,9
7595,9
7596,9
7597,9
7598,1
7599,9
7600,0
7601,8
7602,1
7603,8
7604,1
7605,9
7606,1
7607,9
7608,9
7609,2
7610,1
7611,9
7612,1
7613,9
7614,9
7615,1
7616,9
7617,1
7618,1
7619,9
7620,9
7621,9
7622,9
7623,9
7624,8
7625,9
7626,9
7627,1
7628,9
7629,1
7630,2
7631,1
7632,9
7633,9
7634,1
7635,9
7636,9
7637,3
7638,9
7639,1
7640,1
7641,8
7642,1
7643,1
7644,1
7645,2
7646,0
7647,9
7648,7
7649,1
7650,0
7651,9
7652,1
7653,9
7654,9
7655,2
7656,9
7657,1
7658,9
7659,9
7660,1
7661,2
7662,1
7663,1
7664,2
7665,8
7666,8
7667,1
7668,9
7669,1
7670,9
7671,9
7672,1
7673,1
7674,3
7675,9
7676,1
7677,1
7678,1
7679,1
7680,3
7681,3
7682,9
7683,8
7684,3
7685,1
7686,9
7687,1
7688,2
7689,1
7690,2
7691,9
7692,3
7693,1
7694,9
7695,9
7696,2
7697,9
7698,1
7699,8
7700,1
7701,9
7702,3
7703,1
7704,9
7705,9
7706,9
7707,1
7708,9
7709,9
7710,8
7711,1
7712,3
7713,1
7714,9
7715,3
7716,9
7717,3
7718,2
7719,9
7720,3
7721,8
7722,6
7723,1
7724,1
7725,3
7726,9
7727,9
7728,0
7729,1
7730,1
7731,1
7732,9
7733,1
7734,9
7735,9
7736,1
7737,9
7738,8
7739,9
7740,8
7741,3
7742,9
7743,9
7744,1
7745,9
7746,2
7747,2
7748,9
7749,9
7750,9
7751,1
7752,9
7753,1
7754,9
7755,3
7756,1
7757,1
7758,0
7759,9
7760,1
7761,3
7762,9
7763,0
7764,9
7765,1
7766,9
7767,9
7768,2
7769,9
7770,2
7771,2
7772,8
7773,9
7774,1
7775,9
7776,9
7777,9
7778,1
7779,1
7780,9
7781,1
7782,0
7783,1
7784,9
7785,1
7786,0
7787,9
7788,2
7789,8
7790,9
7791,9
7792,3
7793,9
7794,9
7795,9
7796,1
7797,3
7798,1
7799,1
7800,1
7801,1
7802,9
7803,1
7804,2
7805,2
7806,9
7807,7
7808,0
7809,1
7810,1
7811,1
7812,1
7813,1
7814,9
7815,0
7816,9
7817,2
7818,2
7819,0
7820,9
7821,2
7822,3
7823,1
7824,2
7825,1
7826,1
7827,3
7828,9
7829,1
7830,3
7831,1
7832,6
7833,9
7834,9
7835,9
7836,9
7837,1
7838,9
7839,2
7840,9
7841,1
7842,1
7843,1
7844,6
7845,8
7846,3
7847,3
7848,1
7849,9
7850,0
7851,7
7852,9
7853,1
7854,9
7855,1
7856,9
7857,1
7858,9
7859,9
7860,1
7861,1
7862,2
7863,9
7864,1
7865,1
7866,9
7867,1
7868,2
7869,9
7870,8
7871,9
7872,2
7873,9
7874,9
7875,1
7876,9
7877,9
7878,1
7879,2
7880,8
7881,1
7882,9
7883,2
7884,9
7885,2
7886,1
7887,8
7888,2
7889,1
7890,2
7891,9
7892,1
7893,9
7894,3
7895,9
7896,1
7897,1
7898,1
7899,9
7900,9
7901,2
7902,1
7903,9
7904,9
7905,1
7906,9
7907,1
7908,9
7909,9
7910,0
7911,1
7912,9
7913,3
7914,9
7915,1
7916,1
7917,7
7918,2
7919,9
7920,9
7921,9
7922,9
7923,9
7924,1
7925,1
7926,9
7927,3
7928,9
7929,9
7930,7
7931,1
7932,9
7933,1
7934,0
7935,9
7936,1
7937,1
7938,9
7939,3
7940,9
7941,9
7942,2
7943,9
7944,3
7945,0
7946,3
7947,9
7948,9
7949,9
7950,6
7951,9
7952,9
7953,9
7954,1
7955,1
7956,9
7957,1
7958,9
7959,9
7960,1
7961,9
7962,9
7963,9
7964,1
7965,1
7966,9
7967,9
7968,9
7969,1
7970,3
7971,9
7972,8
7973,9
7974,9
7975,9
7976,9
7977,9
7978,0
7979,9
7980,9
7981,9
7982,9
7983,9
7984,1
7985,1
7986,1
7987,2
7988,9
7989,0
7990,9
7991,8
7992,2
7993,9
7994,9
7995,9
7996,8
7997,8
7998,1
7999,9
8000,0
8001,0
8002,9
8003,9
8004,0
8005,9
8006,3
8007,0
8008,8
8009,2
8010,2
8011,9
8012,0
8013,1
8014,7
8015,7
8016,9
8017,9
8018,9
8019,9
8020,0
8021,7
8022,9
8023,0
8024,9
8025,2
8026,9
8027,2
8028,0
8029,1
8030,3
8031,9
8032,0
8033,9
8034,2
8035,7
8036,1
8037,2
8038,8
8039,3
8040,9
8041,9
8042,9
8043,7
8044,0
8045,0
8046,9
8047,9
8048,9
8049,0
8050,0
8051,9
8052,3
8053,0
8054,9
8055,1
8056,9
8057,9
8058,0
8059,9
8060,0
8061,3
8062,9
8063,2
8064,2
8065,9
8066,0
8067,2
8068,0
8069,8
8070,2
8071,9
8072,9
8073,9
8074,0
8075,3
8076,9
8077,9
8078,9
8079,9
8080,9
8081,0
8082,0
8083,9
8084,1
8085,9
8086,9
8087,8
8088,3
8089,2
8090,9
8091,2
8092,9
8093,9
8094,3
8095,8
8096,7
8097,9
8098,7
8099,1
8100,2
8101,0
8102,7
8103,9
8104,9
8105,8
8106,1
8107,9
8108,0
8109,0
8110,9
8111,9
8112,3
8113,0
8114,7
8115,9
8116,9
8117,9
8118,9
8119,9
8120,9
8121,8
8122,6
8123,0
8124,0
8125,6
8126,9
8127,0
8128,4
8129,9
8130,2
8131,8
8132,1
8133,2
8134,0
8135,9
8136,0
8137,9
8138,9
8139,9
8140,9
8141,0
8142,0
8143,7
8144,3
8145,3
8146,7
8147,1
8148,6
8149,9
8150,9
8151,9
8152,2
8153,7
8154,7
8155,0
8156,1
8157,9
8158,9
8159,9
8160,3
8161,2
8162,8
8163,7
8164,1
8165,8
8166,9
8167,9
8168,1
8169,8
8170,0
8171,7
8172,0
8173,9
8174,9
8175,3
8176,2
8177,9
8178,0
8179,9
8180,8
8181,2
8182,0
8183,3
8184,9
8185,0
8186,2
8187,8
8188,0
8189,8
8190,3
8191,0
8192,0
8193,9
8194,9
8195,2
8196,9
8197,9
8198,1
8199,9
8200,0
8201,0
8202,7
8203,1
8204,9
8205,9
8206,1
8207,9
8208,9
8209,9
8210,8
8211,0
8212,7
8213,8
8214,2
8215,9
8216,1
8217,9
8218,0
8219,9
8220,0
8221,9
8222,0
8223,9
8224,9
8225,9
8226,2
8227,0
8228,9
8229,9
8230,0
8231,9
8232,9
8233,9
8234,9
8235,0
8236,2
8237,1
8238,0
8239,9
8240,3
8241,8
8242,9
8243,9
8244,2
8245,3
8246,9
8247,2
8248,3
8249,0
8250,1
8251,0
8252,9
8253,9
8254,9
8255,0
8256,9
8257,0
8258,9
8259,2
8260,2
8261,0
8262,1
8263,0
8264,0
8265,2
8266,9
8267,9
8268,0
8269,9
8270,0
8271,7
8272,1
8273,2
8274,7
8275,0
8276,9
8277,7
8278,9
8279,9
8280,9
8281,9
8282,0
8283,9
8284,9
8285,9
8286,9
8287,1
8288,0
8289,9
8290,7
8291,9
8292,9
8293,6
8294,7
8295,0
8296,7
8297,9
8298,3
8299,9
8300,9
8301,2
8302,9
8303,2
8304,7
8305,9
8306,3
8307,9
8308,2
8309,8
8310,9
8311,0
8312,9
8313,9
8314,7
8315,0
8316,2
8317,9
8318,9
8319,9
8320,9
8321,0
8322,9
8323,9
8324,9
8325,9
8326,9
8327,9
8328,2
8329,2
8330,2
8331,1
8332,9
8333,7
8334,0
8335,6
8336,2
8337,0
8338,9
8339,0
8340,9
8341,9
8342,2
8343,9
8344,9
8345,1
8346,1
8347,6
8348,9
8349,9
8350,2
8351,0
8352,1
8353,8
8354,6
8355,9
8356,7
8357,8
8358,8
8359,8
8360,9
8361,9
8362,9
8363,9
8364,9
8365,9
8366,9
8367,0
8368,0
8369,2
8370,3
8371,7
8372,2
8373,0
8374,2
8375,6
8376,9
8377,0
8378,0
8379,9
8380,9
8381,7
8382,9
8383,9
8384,1
8385,3
8386,8
8387,9
8388,9
8389,7
8390,0
8391,1
8392,2
8393,0
8394,0
8395,9
8396,9
8397,7
8398,1
8399,3
8400,7
8401,9
8402,0
8403,3
8404,9
8405,0
8406,9
8407,0
8408,9
8409,9
8410,1
8411,9
8412,9
8413,2
8414,9
8415,0
8416,8
8417,3
8418,3
8419,9
8420,3
8421,2
8422,9
8423,0
8424,9
8425,6
8426,3
8427,2
8428,9
8429,9
8430,8
8431,0
8432,0
8433,9
8434,9
8435,2
8436,9
8437,9
8438,1
8439,9
8440,7
8441,0
8442,9
8443,9
8444,9
8445,9
8446,1
8447,8
8448,8
8449,9
8450,9
8451,9
8452,9
8453,9
8454,2
8455,2
8456,8
8457,0
8458,2
8459,0
8460,9
8461,9
8462,9
8463,9
8464,0
8465,0
8466,9
8467,9
8468,9
8469,9
8470,9
8471,0
8472,9
8473,6
8474,2
8475,9
8476,0
8477,9
8478,2
8479,9
8480,2
8481,0
8482,0
8483,9
8484,9
8485,9
8486,8
8487,2
8488,9
8489,9
8490,9
8491,8
8492,0
8493,0
8494,1
8495,0
8496,9
8497,3
8498,9
8499,2
8500,9
8501,9
8502,9
8503,9
8504,9
8505,9
8506,9
8507,9
8508,7
8509,9
8510,9
8511,0
8512,9
8513,9
8514,9
8515,7
8516,1
8517,8
8518,2
8519,9
8520,0
8521,9
8522,3
8523,0
8524,7
8525,2
8526,8
8527,9
8528,0
8529,9
8530,9
8531,8
8532,9
8533,8
8534,1
8535,9
8536,0
8537,0
8538,1
8539,0
8540,2
8541,9
8542,7
8543,0
8544,9
8545,9
8546,7
8547,9
8548,9
8549,9
8550,9
8551,9
8552,8
8553,9
8554,9
8555,0
8556,9
8557,7
8558,2
8559,1
8560,9
8561,0
8562,9
8563,2
8564,9
8565,0
8566,9
8567,9
8568,2
8569,2
8570,8
8571,8
8572,9
8573,9
8574,9
8575,9
8576,7
8577,3
8578,2
8579,9
8580,7
8581,1
8582,7
8583,9
8584,9
8585,9
8586,9
8587,0
8588,0
8589,1
8590,1
8591,9
8592,9
